"ensembl_transcript_id","ensembl_exon_id","width"
"ENST00000507288","ENSE00002042745",947
"ENST00000261597","ENSE00001147512",127
"ENST00000261597","ENSE00000799508",110
"ENST00000261597","ENSE00000521757",78
"ENST00000261597","ENSE00003517673",124
"ENST00000261597","ENSE00003706737",173
"ENST00000261597","ENSE00003706940",103
"ENST00000261597","ENSE00000521765",90
"ENST00000261597","ENSE00002709622",94
"ENST00000261597","ENSE00000664889",107
"ENST00000261597","ENSE00000664890",145
"ENST00000261597","ENSE00000664891",206
"ENST00000261597","ENSE00001147432",153
"ENST00000261597","ENSE00001016867",90
"ENST00000261597","ENSE00001016868",93
"ENST00000261597","ENSE00001016869",131
"ENST00000261597","ENSE00001276649",103
"ENST00000261597","ENSE00001276765",199
"ENST00000265620","ENSE00003690843",55
"ENST00000265620","ENSE00003666581",120
"ENST00000265620","ENSE00003788021",98
"ENST00000265620","ENSE00003621596",55
"ENST00000265620","ENSE00003785267",74
"ENST00000265620","ENSE00003500528",59
"ENST00000265620","ENSE00003513281",121
"ENST00000265620","ENSE00003576231",131
"ENST00000265620","ENSE00003564247",68
"ENST00000265620","ENSE00003658282",510
"ENST00000265620","ENSE00003480754",73
"ENST00000265620","ENSE00001831111",502
"ENST00000371085","ENSE00003586723",45
"ENST00000371085","ENSE00003690843",55
"ENST00000371085","ENSE00003666581",120
"ENST00000371085","ENSE00003788021",98
"ENST00000371085","ENSE00003621596",55
"ENST00000371085","ENSE00003785267",74
"ENST00000371085","ENSE00003500528",59
"ENST00000371085","ENSE00003513281",121
"ENST00000371085","ENSE00003576231",131
"ENST00000371085","ENSE00003564247",68
"ENST00000371085","ENSE00003658282",510
"ENST00000371085","ENSE00003480754",73
"ENST00000371085","ENSE00001869532",445
"ENST00000488652","ENSE00003634294",73
"ENST00000488652","ENSE00003586723",45
"ENST00000488652","ENSE00003690843",55
"ENST00000488652","ENSE00003666581",120
"ENST00000488652","ENSE00003788021",98
"ENST00000488652","ENSE00003621596",55
"ENST00000488652","ENSE00003785267",74
"ENST00000488652","ENSE00003500528",59
"ENST00000488652","ENSE00003513281",121
"ENST00000488652","ENSE00003576231",131
"ENST00000488652","ENSE00003564247",68
"ENST00000488652","ENSE00003658282",510
"ENST00000488652","ENSE00001945064",229
"ENST00000375431","ENSE00001467065",111
"ENST00000375431","ENSE00003672850",149
"ENST00000375431","ENSE00001594382",159
"ENST00000375431","ENSE00000940358",125
"ENST00000375431","ENSE00000940359",97
"ENST00000375431","ENSE00000940360",173
"ENST00000375431","ENSE00001467058",186
"ENST00000375431","ENSE00001467056",415
"ENST00000399697","ENSE00001539656",231
"ENST00000399697","ENSE00003482905",75
"ENST00000399697","ENSE00001912025",1730
"ENST00000489647","ENSE00003482905",75
"ENST00000489647","ENSE00001539675",140
"ENST00000489647","ENSE00001915887",1508
"ENST00000302979","ENSE00003899880",118
"ENST00000302979","ENSE00001157702",575
"ENST00000465887","ENSE00003482905",75
"ENST00000465887","ENSE00003899880",118
"ENST00000465887","ENSE00003764820",200
"ENST00000465887","ENSE00001487395",1725
"ENST00000256433","ENSE00001237812",178
"ENST00000256433","ENSE00003678740",102
"ENST00000256433","ENSE00001237806",3399
"ENST00000380842","ENSE00003676638",94
"ENST00000380842","ENSE00003577317",98
"ENST00000380842","ENSE00003971504",61
"ENST00000380842","ENSE00003971510",102
"ENST00000380842","ENSE00003971506",58
"ENST00000380842","ENSE00003971501",925
"ENST00000883662","ENSE00003577317",98
"ENST00000883662","ENSE00003971504",61
"ENST00000883662","ENSE00003971510",102
"ENST00000883662","ENSE00004334954",72
"ENST00000883662","ENSE00004334958",88
"ENST00000883662","ENSE00004334955",459
"ENST00000371996","ENSE00003843154",660
"ENST00000371996","ENSE00000909243",198
"ENST00000371996","ENSE00000909242",98
"ENST00000371996","ENSE00000909241",134
"ENST00000371996","ENSE00003579773",1380
"ENST00000311534","ENSE00001469062",140
"ENST00000311534","ENSE00003676253",54
"ENST00000311534","ENSE00003512435",106
"ENST00000311534","ENSE00001469061",513
"ENST00000559170","ENSE00002546216",207
"ENST00000559170","ENSE00002572703",698
"ENST00000341735","ENSE00001532780",690
"ENST00000341735","ENSE00001375490",950
"ENST00000334598","ENSE00003584990",111
"ENST00000334598","ENSE00003171906",112
"ENST00000334598","ENSE00003473299",68
"ENST00000334598","ENSE00003461422",242
"ENST00000334598","ENSE00002859403",410
"ENST00000373078","ENSE00001459468",730
"ENST00000373078","ENSE00001459466",2668
"ENST00000371443","ENSE00001455237",100
"ENST00000371443","ENSE00001455236",482
"ENST00000382723","ENSE00001530899",704
"ENST00000382723","ENSE00001493096",1236
"ENST00000374865","ENSE00001464876",118
"ENST00000374865","ENSE00001464875",3218
"ENST00000521369","ENSE00002688443",224
"ENST00000521369","ENSE00002092961",1094
"ENST00000449762","ENSE00003497307",126
"ENST00000449762","ENSE00003675755",153
"ENST00000449762","ENSE00003661621",96
"ENST00000449762","ENSE00003615809",74
"ENST00000449762","ENSE00002092954",298
"ENST00000449762","ENSE00001720336",1874
"ENST00000297447","ENSE00003479118",81
"ENST00000297447","ENSE00003497307",126
"ENST00000297447","ENSE00003675755",153
"ENST00000297447","ENSE00003661621",96
"ENST00000297447","ENSE00003615809",74
"ENST00000297447","ENSE00001522954",203
"ENST00000297447","ENSE00002115896",1211
"ENST00000648057","ENSE00003840606",5125
"ENST00000564592","ENSE00002580369",413
"ENST00000564592","ENSE00003547202",177
"ENST00000564592","ENSE00003617567",1501
"ENST00000378372","ENSE00001953606",154
"ENST00000378372","ENSE00003543588",81
"ENST00000378372","ENSE00003597622",83
"ENST00000378372","ENSE00000691651",49
"ENST00000378372","ENSE00000691656",106
"ENST00000378372","ENSE00003394463",91
"ENST00000378372","ENSE00003415852",105
"ENST00000378372","ENSE00003558194",162
"ENST00000378372","ENSE00001098444",156
"ENST00000378372","ENSE00001098446",103
"ENST00000378372","ENSE00000691674",213
"ENST00000378372","ENSE00000691678",174
"ENST00000378372","ENSE00001098442",71
"ENST00000378372","ENSE00001477260",214
"ENST00000441647","ENSE00003543588",81
"ENST00000441647","ENSE00003597622",83
"ENST00000441647","ENSE00000691651",49
"ENST00000441647","ENSE00000691656",106
"ENST00000441647","ENSE00001805263",23
"ENST00000441647","ENSE00001694032",236
"ENST00000300432","ENSE00003568140",113
"ENST00000300432","ENSE00003645938",154
"ENST00000300432","ENSE00001324657",195
"ENST00000300432","ENSE00003613594",56
"ENST00000300432","ENSE00001913567",586
"ENST00000453491","ENSE00001595792",88
"ENST00000453491","ENSE00001790519",136
"ENST00000453491","ENSE00001753625",60
"ENST00000453491","ENSE00001696899",4610
"ENST00000674326","ENSE00003800717",88
"ENST00000674326","ENSE00003898752",155
"ENST00000674326","ENSE00003898840",282
"ENST00000349048","ENSE00003843359",138
"ENST00000349048","ENSE00003556813",74
"ENST00000349048","ENSE00003468441",78
"ENST00000349048","ENSE00003468758",190
"ENST00000349048","ENSE00003620819",166
"ENST00000349048","ENSE00003487259",45
"ENST00000349048","ENSE00003482974",109
"ENST00000349048","ENSE00003610456",96
"ENST00000349048","ENSE00003668706",93
"ENST00000349048","ENSE00003572167",126
"ENST00000349048","ENSE00003470814",65
"ENST00000349048","ENSE00003669897",64
"ENST00000349048","ENSE00003682480",147
"ENST00000349048","ENSE00003688681",71
"ENST00000349048","ENSE00003543348",88
"ENST00000349048","ENSE00003650066",153
"ENST00000349048","ENSE00003492099",165
"ENST00000349048","ENSE00003615543",62
"ENST00000349048","ENSE00003538638",112
"ENST00000349048","ENSE00003533809",100
"ENST00000349048","ENSE00003458220",106
"ENST00000349048","ENSE00003483524",659
"ENST00000460521","ENSE00003538062",71
"ENST00000460521","ENSE00003665414",88
"ENST00000460521","ENSE00003547726",153
"ENST00000460521","ENSE00003677022",165
"ENST00000460521","ENSE00003635521",62
"ENST00000460521","ENSE00003594641",112
"ENST00000460521","ENSE00003582240",100
"ENST00000460521","ENSE00003573803",106
"ENST00000460521","ENSE00003625182",662
"ENST00000460521","ENSE00001897458",1299
"ENST00000246535","ENSE00000862680",140
"ENST00000246535","ENSE00003476662",167
"ENST00000246535","ENSE00003595430",61
"ENST00000246535","ENSE00003625680",350
"ENST00000246535","ENSE00003570416",111
"ENST00000246535","ENSE00003624432",149
"ENST00000246535","ENSE00002759398",179
"ENST00000419445","ENSE00001521927",166
"ENST00000419445","ENSE00001082573",119
"ENST00000419445","ENSE00003610147",68
"ENST00000419445","ENSE00003505269",152
"ENST00000419445","ENSE00003651354",133
"ENST00000419445","ENSE00003671772",46
"ENST00000419445","ENSE00003604722",185
"ENST00000419445","ENSE00003616939",109
"ENST00000419445","ENSE00001316610",8572
"ENST00000372841","ENSE00003850266",766
"ENST00000372841","ENSE00001288348",626
"ENST00000372841","ENSE00001458781",679
"ENST00000361487","ENSE00000889736",627
"ENST00000361487","ENSE00001124036",140
"ENST00000361487","ENSE00001356280",234
"ENST00000361487","ENSE00001840784",3165
"ENST00000299238","ENSE00001100752",2688
"ENST00000412117","ENSE00001778424",237
"ENST00000412117","ENSE00001763621",362
"ENST00000361005","ENSE00003298398",49
"ENST00000361005","ENSE00003601356",160
"ENST00000361005","ENSE00003908893",254
"ENST00000361005","ENSE00001625216",137
"ENST00000361005","ENSE00001859079",204
"ENST00000215743","ENSE00000879475",130
"ENST00000215743","ENSE00003502030",230
"ENST00000215743","ENSE00003649425",144
"ENST00000215743","ENSE00003600315",134
"ENST00000215743","ENSE00003510640",242
"ENST00000215743","ENSE00003523555",217
"ENST00000215743","ENSE00003692704",258
"ENST00000215743","ENSE00003636030",906
"ENST00000296522","ENSE00002028043",130
"ENST00000296522","ENSE00003522335",124
"ENST00000296522","ENSE00003587014",107
"ENST00000296522","ENSE00003491928",97
"ENST00000296522","ENSE00003496323",77
"ENST00000296522","ENSE00003660342",164
"ENST00000296522","ENSE00003847689",1920
"ENST00000302165","ENSE00001156755",2534
"ENST00000498737","ENSE00001296436",167
"ENST00000498737","ENSE00002220602",116
"ENST00000498737","ENSE00001912575",789
"ENST00000874891","ENSE00002220602",116
"ENST00000874891","ENSE00004321196",154
"ENST00000874891","ENSE00004321198",782
"ENST00000329517","ENSE00003849786",55
"ENST00000329517","ENSE00003693672",97
"ENST00000329517","ENSE00001297632",148
"ENST00000329517","ENSE00001318823",126
"ENST00000329517","ENSE00003466940",163
"ENST00000329517","ENSE00003554940",99
"ENST00000329517","ENSE00003627395",216
"ENST00000329517","ENSE00001321538",5738
"ENST00000485377","ENSE00001815305",99
"ENST00000485377","ENSE00001911487",736
"ENST00000371804","ENSE00001456129",95
"ENST00000371804","ENSE00001456127",4207
"ENST00000449500","ENSE00004235576",214
"ENST00000449500","ENSE00004235579",636
"ENST00000371811","ENSE00001456140",144
"ENST00000371811","ENSE00001456176",2311
"ENST00000445946","ENSE00001618472",4376
"ENST00000304430","ENSE00002316307",263
"ENST00000304430","ENSE00003518972",204
"ENST00000304430","ENSE00003559854",56
"ENST00000304430","ENSE00003582912",55
"ENST00000304430","ENSE00003895180",649
"ENST00000339154","ENSE00003634592",204
"ENST00000339154","ENSE00003560087",56
"ENST00000339154","ENSE00001391660",168
"ENST00000339154","ENSE00003642559",55
"ENST00000339154","ENSE00001926664",582
"ENST00000371826","ENSE00003730418",83
"ENST00000371826","ENSE00001456236",3310
"ENST00000311623","ENSE00000000344",84
"ENST00000311623","ENSE00001762032",704
"ENST00000237380","ENSE00002085922",173
"ENST00000237380","ENSE00000799255",67
"ENST00000237380","ENSE00000799256",113
"ENST00000237380","ENSE00001130921",10505
"ENST00000503945","ENSE00000799255",67
"ENST00000503945","ENSE00000799256",113
"ENST00000503945","ENSE00002063126",150
"ENST00000503945","ENSE00002085130",194
"ENST00000503945","ENSE00002083422",190
"ENST00000503945","ENSE00003706026",165
"ENST00000377603","ENSE00003971346",118
"ENST00000377603","ENSE00003566168",68
"ENST00000377603","ENSE00003551367",68
"ENST00000377603","ENSE00003618165",113
"ENST00000377603","ENSE00003971330",144
"ENST00000377603","ENSE00003971326",108
"ENST00000377603","ENSE00003971334",192
"ENST00000377603","ENSE00003971341",179
"ENST00000377603","ENSE00003971315",1166
"ENST00000264563","ENSE00003470978",160
"ENST00000264563","ENSE00000816517",173
"ENST00000264563","ENSE00003553595",87
"ENST00000264563","ENSE00000699660",162
"ENST00000264563","ENSE00001179094",1796
"ENST00000252102","ENSE00001216133",148
"ENST00000252102","ENSE00000765411",107
"ENST00000252102","ENSE00002046535",394
"ENST00000512088","ENSE00000765411",107
"ENST00000512088","ENSE00002026483",163
"ENST00000512088","ENSE00000814209",357
"ENST00000378126","ENSE00001476364",3267
"ENST00000370179","ENSE00001452015",80
"ENST00000370179","ENSE00001452008",78
"ENST00000370179","ENSE00001452012",130
"ENST00000370179","ENSE00001452013",539
"ENST00000473620","ENSE00001452016",118
"ENST00000473620","ENSE00003482072",78
"ENST00000473620","ENSE00001878829",282
"ENST00000857113","ENSE00001452008",78
"ENST00000857113","ENSE00001452012",130
"ENST00000857113","ENSE00004293086",70
"ENST00000857113","ENSE00004293089",495
"ENST00000356878","ENSE00001519049",2922
"ENST00000307360","ENSE00002070565",2540
"ENST00000307360","ENSE00003503830",59
"ENST00000307360","ENSE00003683144",89
"ENST00000307360","ENSE00003596855",2721
"ENST00000506939","ENSE00003503830",59
"ENST00000506939","ENSE00003683144",89
"ENST00000506939","ENSE00002083115",1638
"ENST00000506939","ENSE00002178154",2002
"ENST00000616325","ENSE00003719125",3418
"ENST00000284202","ENSE00001237900",123
"ENST00000284202","ENSE00003547033",129
"ENST00000284202","ENSE00003668936",53
"ENST00000284202","ENSE00003681669",63
"ENST00000284202","ENSE00003575407",86
"ENST00000284202","ENSE00003507538",123
"ENST00000284202","ENSE00003789552",104
"ENST00000284202","ENSE00003550006",74
"ENST00000284202","ENSE00003522078",91
"ENST00000284202","ENSE00003488586",135
"ENST00000284202","ENSE00001237891",2753
"ENST00000648078","ENSE00003547033",129
"ENST00000648078","ENSE00003668936",53
"ENST00000648078","ENSE00003681669",63
"ENST00000648078","ENSE00003575407",86
"ENST00000648078","ENSE00003507538",123
"ENST00000648078","ENSE00003789552",104
"ENST00000648078","ENSE00003550006",74
"ENST00000648078","ENSE00003522078",91
"ENST00000648078","ENSE00003488586",135
"ENST00000648078","ENSE00003836998",159
"ENST00000648078","ENSE00002713427",36
"ENST00000648078","ENSE00003833406",2150
"ENST00000376509","ENSE00001470752",251
"ENST00000376509","ENSE00000670819",110
"ENST00000376509","ENSE00000670821",51
"ENST00000376509","ENSE00000670823",373
"ENST00000376509","ENSE00000670825",177
"ENST00000376509","ENSE00001470750",1113
"ENST00000710360","ENSE00001470752",251
"ENST00000710360","ENSE00000670819",110
"ENST00000710360","ENSE00000670821",51
"ENST00000710360","ENSE00000670823",373
"ENST00000710360","ENSE00000670825",177
"ENST00000710360","ENSE00001470750",1113
"ENST00000218516","ENSE00003901070",216
"ENST00000218516","ENSE00003703124",175
"ENST00000218516","ENSE00003622743",178
"ENST00000218516","ENSE00003710838",92
"ENST00000218516","ENSE00003671052",162
"ENST00000218516","ENSE00004011673",198
"ENST00000218516","ENSE00003554033",297
"ENST00000289272","ENSE00001038419",2539
"ENST00000289272","ENSE00003611186",59
"ENST00000289272","ENSE00003585660",89
"ENST00000289272","ENSE00003478159",2721
"ENST00000456790","ENSE00002622133",114
"ENST00000456790","ENSE00001595144",1581
"ENST00000424358","ENSE00001726020",84
"ENST00000424358","ENSE00001796862",783
"ENST00000289269","ENSE00001038414",2856
"ENST00000289269","ENSE00003681634",59
"ENST00000289269","ENSE00003640048",89
"ENST00000289269","ENSE00002134180",2721
"ENST00000378319","ENSE00002229157",143
"ENST00000378319","ENSE00003515172",122
"ENST00000378319","ENSE00003628747",108
"ENST00000378319","ENSE00003532766",134
"ENST00000378319","ENSE00003557622",47
"ENST00000378319","ENSE00003649398",65
"ENST00000378319","ENSE00003530802",67
"ENST00000378319","ENSE00003619918",132
"ENST00000378319","ENSE00003534685",72
"ENST00000378319","ENSE00003525399",466
"ENST00000215912","ENSE00001048693",214
"ENST00000215912","ENSE00000653149",117
"ENST00000215912","ENSE00000653144",120
"ENST00000215912","ENSE00003644320",201
"ENST00000215912","ENSE00003521281",79
"ENST00000215912","ENSE00001857358",1689
"ENST00000441972","ENSE00000653149",117
"ENST00000441972","ENSE00000653144",120
"ENST00000441972","ENSE00003644320",201
"ENST00000441972","ENSE00001556990",260
"ENST00000441972","ENSE00001643270",1676
"ENST00000453960","ENSE00003772050",351
"ENST00000453960","ENSE00004020471",9878
"ENST00000453960","ENSE00001877797",114
"ENST00000215909","ENSE00001045616",76
"ENST00000215909","ENSE00003471643",80
"ENST00000215909","ENSE00003491979",172
"ENST00000215909","ENSE00001173615",200
"ENST00000425542","ENSE00001602867",55
"ENST00000425542","ENSE00001722410",210
"ENST00000425542","ENSE00003574173",172
"ENST00000425542","ENSE00001769780",200
"ENST00000472321","ENSE00001769780",200
"ENST00000472321","ENSE00001921268",67
"ENST00000472321","ENSE00001875776",279
"ENST00000895126","ENSE00003471643",80
"ENST00000895126","ENSE00003491979",172
"ENST00000895126","ENSE00004352653",82
"ENST00000895126","ENSE00004352652",197
"ENST00000252818","ENSE00000690246",1929
"ENST00000505987","ENSE00002046202",2173
"ENST00000642555","ENSE00003831278",570
"ENST00000642555","ENSE00000751517",103
"ENST00000642555","ENSE00003815401",1479
"ENST00000244711","ENSE00000751517",103
